time,open,high,low,close,volume,ticker
2019-05-31,102921,102921,101855,101855,296610,VIC
2019-06-03,101321,102655,100433,101766,281510,VIC
2019-06-04,100966,102566,100966,101855,262740,VIC
2019-06-05,102210,103010,102210,103010,244400,VIC
2019-06-06,103010,103010,101677,103010,167500,VIC
2019-06-07,103632,103988,103188,103988,286940,VIC
2019-06-10,104165,105499,104165,104521,955890,VIC
2019-06-11,104521,104699,103988,103988,308910,VIC
2019-06-12,103988,104432,103099,103099,258350,VIC
2019-06-13,102388,103010,102388,102655,267940,VIC
2019-06-14,103099,103099,101588,102655,350180,VIC
2019-06-17,103010,103543,101144,101766,415390,VIC
2019-06-18,101943,102210,101144,101321,433860,VIC
2019-06-19,103010,103010,101766,103010,135220,VIC
2019-06-20,103277,104077,102743,103099,317480,VIC
2019-06-21,101766,103810,101766,101766,594210,VIC
2019-06-24,102210,103632,102210,103454,228390,VIC
2019-06-25,103543,104165,103366,103454,510700,VIC
2019-06-26,103366,103988,103099,103899,515020,VIC
2019-06-27,103988,103988,102121,102121,398280,VIC
2019-06-28,102210,103010,101055,102832,468590,VIC
2019-07-01,103721,104165,103188,104165,562110,VIC
2019-07-02,104077,104254,102921,102921,268150,VIC
2019-07-03,102655,103099,101588,102566,260170,VIC
2019-07-04,102210,103543,102210,103543,265260,VIC
2019-07-05,103099,103810,102921,103721,307400,VIC
2019-07-08,103543,103721,102921,103099,285840,VIC
2019-07-09,103099,103188,102388,103099,187330,VIC
2019-07-10,103988,104432,103543,103810,377060,VIC
2019-07-11,104254,104432,102743,103543,363380,VIC
2019-07-12,103899,103988,103099,103099,169920,VIC
2019-07-15,103899,103277,101144,101499,514900,VIC
2019-07-16,102210,103543,101499,103010,473360,VIC
2019-07-17,103099,103366,102210,102655,213640,VIC
2019-07-18,102210,103010,102032,102032,454560,VIC
2019-07-19,102210,103099,102032,103099,476260,VIC
2019-07-22,103099,103543,102210,103543,395900,VIC
2019-07-23,103543,106921,103543,106476,1502160,VIC
2019-07-24,107098,108609,106832,108432,661870,VIC
2019-07-25,107187,111187,107187,109498,740440,VIC
2019-07-26,109054,109587,108076,108521,416560,VIC
2019-07-29,109320,110565,108521,110565,566870,VIC
2019-07-30,110565,111098,108432,108876,366670,VIC
2019-07-31,108876,109498,106832,108432,406490,VIC
2019-08-01,109320,110654,108876,110565,365850,VIC
2019-08-02,108432,109409,108343,108876,483120,VIC
2019-08-05,108521,108521,104876,104876,760020,VIC
2019-08-06,103099,106476,102655,106476,441590,VIC
2019-08-07,103099,106832,104521,104876,345950,VIC
2019-08-08,104876,108876,104876,108432,545170,VIC
2019-08-09,108432,108876,106832,106832,400990,VIC
2019-08-12,106832,107721,106654,106654,107460,VIC
2019-08-13,106565,106654,104876,104965,310330,VIC
2019-08-14,106210,106654,105054,105410,302420,VIC
2019-08-15,103988,107543,103988,107543,327120,VIC
2019-08-16,106299,108698,106299,108432,347380,VIC
2019-08-19,108876,108876,107987,108343,211950,VIC
2019-08-20,108343,108876,107543,107543,206540,VIC
2019-08-21,107543,108876,107543,108787,252820,VIC
2019-08-22,109320,112431,109054,112076,671970,VIC
2019-08-23,112076,112076,110742,111098,513250,VIC
2019-08-26,111098,111098,109676,110920,355930,VIC
2019-08-27,111009,111720,108876,108876,397260,VIC
2019-08-28,108609,109765,108343,108432,242730,VIC
2019-08-29,109765,109765,107632,108876,350460,VIC
2019-08-30,109765,110120,108432,109765,220710,VIC
2019-09-03,109765,110565,108609,109320,174400,VIC
2019-09-04,109320,109765,108165,108787,385500,VIC
2019-09-05,109232,109676,108432,108432,303110,VIC
2019-09-06,108432,109320,107543,107632,280330,VIC
2019-09-09,108343,109143,107632,108965,165730,VIC
2019-09-10,109320,109498,108432,108432,247180,VIC
2019-09-11,108432,109143,107543,107987,176620,VIC
2019-09-12,107987,108521,107809,107987,188180,VIC
2019-09-13,108521,109232,107365,108787,278500,VIC
2019-09-16,108432,110831,108432,109143,330670,VIC
2019-09-17,108521,110031,108432,109143,416830,VIC
2019-09-18,108876,109143,108521,108609,181830,VIC
2019-09-19,108876,109143,107898,107987,345240,VIC
2019-09-20,107898,108343,106121,106121,1827050,VIC
2019-09-23,106210,107010,105676,105765,478830,VIC
2019-09-24,105765,107010,105765,106743,258080,VIC
2019-09-25,106743,106921,105765,106387,256590,VIC
2019-09-26,106654,106654,105588,105765,334000,VIC
2019-09-27,105765,106921,105588,106476,264300,VIC
2019-09-30,106654,107721,106299,106476,308680,VIC
2019-10-01,107098,107454,106387,106565,151960,VIC
2019-10-02,106565,107098,104876,104876,545260,VIC
2019-10-03,104165,104876,104077,104876,650460,VIC
2019-10-04,104876,105499,104610,104876,249050,VIC
2019-10-07,104876,104965,103543,103988,467120,VIC
2019-10-08,104165,104254,103454,104077,353740,VIC
2019-10-09,103899,105143,103721,103988,221530,VIC
2019-10-10,104432,104610,103810,103899,273470,VIC
2019-10-11,104432,104876,103721,104876,328950,VIC
2019-10-14,105321,106476,104432,104876,358150,VIC
2019-10-15,104876,106032,104876,105232,222070,VIC
2019-10-16,105765,105765,104610,104876,224670,VIC
2019-10-17,104788,105321,103899,103988,479110,VIC
2019-10-18,103988,103988,103543,103988,261460,VIC
2019-10-21,103988,105143,103099,103899,205580,VIC
2019-10-22,104876,104876,103810,103810,175690,VIC
2019-10-23,103810,104432,103810,104077,130200,VIC
2019-10-24,104077,104165,103543,104165,396910,VIC
2019-10-25,103988,104343,103721,104165,293710,VIC
2019-10-28,103988,104965,103721,104610,268360,VIC
2019-10-29,104610,104788,104343,104699,187020,VIC
2019-10-30,104876,106565,104699,106299,600930,VIC
2019-10-31,106654,107010,105765,105765,840720,VIC
2019-11-01,106654,108876,106210,108876,749070,VIC
2019-11-04,108876,108876,107276,108165,309680,VIC
2019-11-05,107543,108432,107454,107987,260520,VIC
2019-11-06,107987,108876,107543,108343,517800,VIC
2019-11-07,108432,108698,107365,107365,246740,VIC
2019-11-08,108076,108076,106654,107098,492950,VIC
2019-11-11,107098,107098,105676,105676,281300,VIC
2019-11-12,105676,106565,105410,106121,158520,VIC
2019-11-13,105676,106121,105232,105765,323490,VIC
2019-11-14,105765,106476,105588,106032,250100,VIC
2019-11-15,105943,107365,105588,106299,238410,VIC
2019-11-18,106476,106476,104788,104965,267820,VIC
2019-11-19,104876,105054,103810,104077,491510,VIC
2019-11-20,104165,104165,103099,103099,705410,VIC
2019-11-21,103988,103988,101144,102477,1567980,VIC
2019-11-22,103277,103899,102477,103277,308940,VIC
2019-11-25,103277,103277,102655,103099,234180,VIC
2019-11-26,103099,103099,102299,102388,1027110,VIC
2019-11-27,102388,103366,102299,102743,304630,VIC
2019-11-28,102299,103099,101588,102832,232980,VIC
2019-11-29,102832,103188,101766,102832,205040,VIC
2019-12-02,102655,103366,101144,102210,300040,VIC
2019-12-03,102210,103366,101499,102210,300130,VIC
2019-12-04,101499,102655,101499,102655,179900,VIC
2019-12-05,103099,103188,102655,102921,167250,VIC
2019-12-06,103099,103366,102566,103010,144740,VIC
2019-12-09,102921,103010,102210,103010,188330,VIC
2019-12-10,102655,103010,100966,103010,575810,VIC
2019-12-11,103010,103010,101766,103010,301370,VIC
2019-12-12,103099,103099,102388,103099,334050,VIC
2019-12-13,102921,103099,102121,103099,295370,VIC
2019-12-16,103099,103099,102032,102921,377010,VIC
2019-12-17,102921,102921,101766,102921,273030,VIC
2019-12-18,102210,103010,101766,102921,847090,VIC
2019-12-19,102210,103099,101321,102921,974360,VIC
2019-12-20,102921,102921,101943,102921,839200,VIC
2019-12-23,102921,102921,101588,102832,591380,VIC
2019-12-24,102743,102743,101588,102655,449960,VIC
2019-12-25,102477,102655,101588,102655,348350,VIC
2019-12-26,102477,102832,101677,102566,507390,VIC
2019-12-27,102566,102566,101321,102388,564070,VIC
2019-12-30,101766,102210,101499,102210,504080,VIC
2019-12-31,102210,102210,101410,102210,614630,VIC
2020-01-02,102121,102210,101321,102210,440280,VIC
2020-01-03,102210,102477,101588,102477,248940,VIC
2020-01-06,102210,102210,101677,101766,301910,VIC
2020-01-07,101766,102210,101588,101943,183910,VIC
2020-01-08,101766,101943,100966,101588,468910,VIC
2020-01-09,101588,102299,101499,101943,273870,VIC
2020-01-10,102210,102210,101943,102032,159120,VIC
2020-01-13,101943,102299,101766,102121,146680,VIC
2020-01-14,102121,102299,101588,102210,101150,VIC
2020-01-15,102210,102210,101588,102210,205600,VIC
2020-01-16,102210,102299,101588,102210,186740,VIC
2020-01-17,102121,102299,101677,102121,169100,VIC
2020-01-20,102121,102121,101588,102121,370670,VIC
2020-01-21,101588,102210,101588,102121,181510,VIC
2020-01-22,102121,102121,101499,102121,371780,VIC
2020-01-30,101410,102121,99633,102121,682720,VIC
2020-01-31,102121,102121,100966,102032,831740,VIC
2020-02-03,101144,102032,99810,102032,760420,VIC
2020-02-04,100966,102032,99366,102032,1485500,VIC
2020-02-05,102032,102032,100433,101766,468420,VIC
2020-02-06,101677,101943,100255,101677,676290,VIC
2020-02-07,101321,101677,99544,101677,1295520,VIC
2020-02-10,100433,101410,100433,101055,192700,VIC
2020-02-11,100877,101499,100433,100788,290630,VIC
2020-02-12,100788,100788,99544,99544,452790,VIC
2020-02-13,99099,100166,99010,99899,285340,VIC
2020-02-14,99810,100077,97766,97766,252390,VIC
2020-02-17,97766,97766,93322,95989,742220,VIC
2020-02-18,95100,95100,92433,92878,791870,VIC
2020-02-19,91989,95100,91989,93322,875320,VIC
2020-02-20,94211,97766,93322,97766,353570,VIC
2020-02-21,96522,97766,95811,97677,309060,VIC
2020-02-24,95189,95989,93767,95366,1428650,VIC
2020-02-25,94833,95366,94122,95100,543820,VIC
2020-02-26,92433,94744,92433,94122,625410,VIC
2020-02-27,94033,94211,92522,93856,740420,VIC
2020-02-28,93322,93678,91545,93678,870840,VIC
2020-03-02,92433,93678,91278,93678,742130,VIC
2020-03-03,93411,93856,92878,93767,557950,VIC
2020-03-04,92967,93767,91989,93767,443810,VIC
2020-03-05,93411,94122,92256,93856,352300,VIC
2020-03-06,93322,93322,91634,93322,750830,VIC
2020-03-09,90211,90656,86834,86834,966890,VIC
2020-03-10,82657,88167,81057,86834,825490,VIC
2020-03-11,87101,87101,80968,86212,1049580,VIC
2020-03-12,80879,82035,80257,81590,1896270,VIC
2020-03-13,76435,82212,75902,82212,1226880,VIC
2020-03-16,81768,82212,76969,82212,971340,VIC
2020-03-17,79546,82035,77857,78657,681330,VIC
2020-03-18,78124,79990,76880,79102,785390,VIC
2020-03-19,77235,78835,73858,78835,1103680,VIC
2020-03-20,78835,78835,73325,73325,1083480,VIC
2020-03-23,69325,69592,68258,68258,678160,VIC
2020-03-24,63814,66659,63548,63548,1474050,VIC
2020-03-25,63548,67992,60437,67992,1401570,VIC
2020-03-26,68969,72702,67192,72702,1242250,VIC
2020-03-27,72880,77680,70658,77146,1149310,VIC
2020-03-30,71814,72880,71814,72347,881240,VIC
2020-03-31,72347,77324,71458,74124,1296450,VIC
2020-04-01,73325,77324,71991,76435,437820,VIC
2020-04-03,76435,80879,76435,80879,1184500,VIC
2020-04-06,81768,86479,81146,86479,2698260,VIC
2020-04-07,86745,89678,82657,86479,2855700,VIC
2020-04-08,86212,86212,83546,83546,760120,VIC
2020-04-09,83546,86479,83368,85323,1560610,VIC
2020-04-10,85323,86034,83279,84434,983120,VIC
2020-04-13,85145,85323,84345,85323,1411550,VIC
2020-04-14,85768,85768,83990,84968,631630,VIC
2020-04-15,84968,85323,84345,85323,1176850,VIC
2020-04-16,85323,85323,84168,85234,845580,VIC
2020-04-17,84701,85412,79279,85412,1191510,VIC
2020-04-20,85412,85679,84345,85501,1055020,VIC
2020-04-21,84879,84879,82212,82657,892270,VIC
2020-04-22,81768,82479,80435,82212,884070,VIC
2020-04-23,82657,84345,82390,82657,347420,VIC
2020-04-24,82657,83457,82124,82657,300240,VIC
2020-04-27,84434,84434,81768,81768,453720,VIC
2020-04-28,82212,82568,81324,81768,222920,VIC
2020-04-29,81679,83012,80435,81679,314400,VIC
2020-05-04,81679,82212,79990,81590,259550,VIC
2020-05-05,81590,82657,81590,82390,274700,VIC
2020-05-06,82301,84434,82212,84434,773570,VIC
2020-05-07,84434,85323,83546,85323,617800,VIC
2020-05-08,85679,88878,85412,86656,1683960,VIC
2020-05-11,86656,87101,85234,86656,1358920,VIC
2020-05-12,86567,86567,84434,86212,770030,VIC
2020-05-13,84523,85323,81324,84434,2652530,VIC
2020-05-14,84434,85945,83457,85323,1002810,VIC
2020-05-15,85323,86656,85145,86212,327650,VIC
2020-05-18,86212,86212,84879,85768,229440,VIC
2020-05-19,86301,86567,85323,85768,729850,VIC
2020-05-20,85679,86212,85412,85856,254730,VIC
2020-05-21,86212,87101,86123,87101,674380,VIC
2020-05-22,87101,87101,85679,85679,292930,VIC
2020-05-25,85501,86301,85323,86301,216400,VIC
2020-05-26,86212,86656,85679,86123,360000,VIC
2020-05-27,86123,87012,85768,86123,591440,VIC
2020-05-28,86123,86656,85590,86212,314790,VIC
2020-05-29,86212,86656,85856,86212,493500,VIC
2020-06-01,86212,86390,85768,86390,481490,VIC
2020-06-02,86390,86390,85768,85945,501700,VIC
2020-06-03,85768,86034,84879,86034,466430,VIC
2020-06-04,86034,86034,85323,85323,550740,VIC
2020-06-05,85323,85501,84434,84434,525870,VIC
2020-06-08,84612,86745,84612,85323,482180,VIC
2020-06-09,86212,86212,85412,85501,318400,VIC
2020-06-10,85501,85501,84790,84968,488490,VIC
2020-06-11,84968,85501,82657,82657,761540,VIC
2020-06-12,79990,82212,79902,81590,875940,VIC
2020-06-15,82657,82657,79102,79102,791710,VIC
2020-06-16,81324,84257,79902,83012,658480,VIC
2020-06-17,82657,83012,80435,81679,380880,VIC
2020-06-18,81679,82212,80790,80879,312850,VIC
2020-06-19,80879,86479,80879,86479,1840100,VIC
2020-06-22,86212,86212,84612,86123,508020,VIC
2020-06-23,85501,85590,83723,83723,432630,VIC
2020-06-24,83990,84523,83546,84168,214320,VIC
2020-06-25,82923,83901,82479,83012,169470,VIC
2020-06-26,83101,83901,81324,81324,222240,VIC
2020-06-29,81324,81679,79102,79102,359370,VIC
2020-06-30,80879,80879,79102,79102,350550,VIC
2020-07-01,80435,81324,79102,80879,92060,VIC
2020-07-02,80524,80968,79546,79902,420700,VIC
2020-07-03,80790,80879,79902,80168,163320,VIC
2020-07-06,80168,81679,80168,81235,284020,VIC
2020-07-07,81324,81946,80879,80879,336860,VIC
2020-07-08,80701,81324,80079,80701,187450,VIC
2020-07-09,80701,81590,80613,80879,399710,VIC
2020-07-10,80879,81768,80879,81235,193330,VIC
2020-07-13,81324,81412,80879,81146,349810,VIC
2020-07-14,81146,81590,80168,81146,340990,VIC
2020-07-15,81501,81501,80435,80435,384240,VIC
2020-07-16,80790,82657,80524,82657,328050,VIC
2020-07-17,81324,81768,80879,81324,214530,VIC
2020-07-20,80879,81235,80168,80168,222400,VIC
2020-07-21,81057,81057,80168,80168,220660,VIC
2020-07-22,79990,80879,79813,79813,202110,VIC
2020-07-23,79990,80257,79546,79990,181680,VIC
2020-07-24,79902,79990,74658,78213,674430,VIC
2020-07-27,74569,76435,73680,75546,825080,VIC
2020-07-28,75546,77324,71014,75724,534300,VIC
2020-07-29,74658,75546,73769,74213,379370,VIC
2020-07-30,74213,75991,74213,75635,242030,VIC
2020-07-31,74658,79990,74480,77768,939040,VIC
2020-08-03,75546,78302,75546,77857,164310,VIC
2020-08-04,78835,78835,77680,78213,229230,VIC
2020-08-05,78213,78657,75369,77324,434490,VIC
2020-08-06,78213,78391,77413,77768,332340,VIC
2020-08-07,77857,78391,77591,77768,182500,VIC
2020-08-10,78213,79902,77680,78391,542550,VIC
2020-08-11,79279,79279,77768,77768,215330,VIC
2020-08-12,77768,78657,77680,77680,302330,VIC
2020-08-13,78657,79102,77768,78213,458680,VIC
2020-08-14,78213,79102,77680,77680,654070,VIC
2020-08-17,77324,78657,77146,77946,376200,VIC
2020-08-18,77591,77946,76613,76880,772670,VIC
2020-08-19,76880,77857,76880,76880,347140,VIC
2020-08-20,76969,77502,76435,76435,990220,VIC
2020-08-21,76435,77235,76346,76524,376790,VIC
2020-08-24,76880,79102,76880,79102,1052840,VIC
2020-08-25,79102,81679,79102,80879,1074660,VIC
2020-08-26,80701,81057,79990,80879,547280,VIC
2020-08-27,80079,80879,80079,80879,437950,VIC
2020-08-28,81146,82035,79902,79902,636020,VIC
2020-08-31,79990,81324,79990,79990,276580,VIC
2020-09-01,80168,83546,79902,82390,675310,VIC
2020-09-03,83101,84968,82390,83990,1037080,VIC
2020-09-04,83990,84879,82923,83546,825960,VIC
2020-09-07,83546,84701,81324,81324,465400,VIC
2020-09-08,81412,82212,80435,80435,622290,VIC
2020-09-09,80346,82124,79457,80435,865880,VIC
2020-09-10,80879,82212,80435,80435,421160,VIC
2020-09-11,79990,82035,79902,80968,411350,VIC
2020-09-14,81146,83190,81057,82746,608930,VIC
2020-09-15,82835,84434,82835,84434,983560,VIC
2020-09-16,84345,84879,82746,84879,544300,VIC
2020-09-17,82746,84879,82657,83546,833870,VIC
2020-09-18,84434,84790,83101,83546,1089310,VIC
2020-09-21,83546,85323,83546,85323,571860,VIC
2020-09-22,85323,85501,84079,84079,505230,VIC
2020-09-23,84434,85057,83990,83990,111830,VIC
2020-09-24,83368,84879,82657,82657,388940,VIC
2020-09-25,83990,84257,82479,82479,412210,VIC
2020-09-28,82657,83723,82479,82479,202840,VIC
2020-09-29,83546,83546,81324,81324,394490,VIC
2020-09-30,81324,83012,81324,81324,417360,VIC
2020-10-01,81679,83012,81679,82212,212510,VIC
2020-10-02,82212,83546,81768,83546,400770,VIC
2020-10-05,83546,83546,81768,82923,90450,VIC
2020-10-06,82923,82923,81590,81590,521190,VIC
2020-10-07,81324,83101,80879,82212,381520,VIC
2020-10-08,81768,82568,81324,82035,216990,VIC
2020-10-09,82035,83279,82035,83190,309580,VIC
2020-10-12,83190,83546,82212,83457,326290,VIC
2020-10-13,83457,83634,83012,83634,271990,VIC
2020-10-14,83634,84434,83546,84434,389260,VIC
2020-10-15,84523,86656,80879,86656,1358580,VIC
2020-10-16,87190,87190,86123,86745,596590,VIC
2020-10-19,86923,87012,86567,86834,370590,VIC
2020-10-20,86567,87012,85145,86923,511250,VIC
2020-10-21,86923,87012,85945,86479,172010,VIC
2020-10-22,86212,88967,86034,88967,621610,VIC
2020-10-23,89056,93233,88878,92433,1761080,VIC
2020-10-26,96877,97322,93233,93411,974720,VIC
2020-10-27,95100,95189,92433,93944,804020,VIC
2020-10-28,93944,95100,87812,89056,1184890,VIC
2020-10-29,89056,91545,88878,89500,1327780,VIC
2020-10-30,90211,94655,89500,94655,972400,VIC
2020-11-02,94655,95100,93322,94655,691110,VIC
2020-11-03,95100,95100,92789,92789,751070,VIC
2020-11-04,92700,92789,91545,91989,495340,VIC
2020-11-05,92611,95011,92433,92878,789860,VIC
2020-11-06,94211,94211,92878,93411,592830,VIC
2020-11-09,93411,94389,93056,94300,803680,VIC
2020-11-10,94655,95278,93856,93856,781980,VIC
2020-11-11,93856,94211,91545,94033,1032780,VIC
2020-11-12,94033,94922,93322,94922,682660,VIC
2020-11-13,94922,95989,94300,95455,535350,VIC
2020-11-16,95455,96433,88878,90656,1781800,VIC
2020-11-17,91545,94211,90834,94211,862320,VIC
2020-11-18,94211,94211,91545,93233,751270,VIC
2020-11-19,93144,93144,91545,92433,1192700,VIC
2020-11-20,92878,92878,91900,92256,533840,VIC
2020-11-23,92433,93411,91634,92256,735650,VIC
2020-11-24,92345,93322,91634,92433,812220,VIC
2020-11-25,92522,94389,92522,93856,1222490,VIC
2020-11-26,93322,94389,92878,94300,545450,VIC
2020-11-27,94211,94300,93144,93500,720830,VIC
2020-11-30,93500,93767,92256,92345,1596840,VIC
2020-12-01,91545,93322,91367,93322,953230,VIC
2020-12-02,93233,93767,92611,93322,497910,VIC
2020-12-03,93322,94033,92700,94033,731750,VIC
2020-12-04,94033,94655,92878,94033,797060,VIC
2020-12-07,94211,94211,93411,94033,678660,VIC
2020-12-08,94033,94033,93144,93322,747280,VIC
2020-12-09,93322,94211,92789,94211,789790,VIC
2020-12-10,94211,95100,93233,93233,979550,VIC
2020-12-11,93233,94922,93233,94922,569360,VIC
2020-12-14,94833,96789,93767,96789,1122380,VIC
2020-12-15,96789,96789,94833,95100,1205700,VIC
2020-12-16,94922,95189,94122,95100,756200,VIC
2020-12-17,95100,95100,92967,93056,1352580,VIC
2020-12-18,93056,94300,92878,93056,1350780,VIC
2020-12-21,93767,94567,93233,94567,587100,VIC
2020-12-22,94211,95544,93589,93944,518320,VIC
2020-12-23,93944,95100,93678,93944,701430,VIC
2020-12-24,95100,95100,92433,93944,831440,VIC
2020-12-25,93944,94567,93322,94122,370300,VIC
2020-12-28,94122,94744,93678,94122,711710,VIC
2020-12-29,94300,94744,94033,94655,612360,VIC
2020-12-30,94833,97411,94833,96433,1528950,VIC
2020-12-31,96433,97144,93767,96166,656040,VIC
2021-01-04,96433,96877,94655,95989,991100,VIC
2021-01-05,95278,97677,95278,97500,1192200,VIC
2021-01-06,97766,98211,96789,97944,1283000,VIC
2021-01-07,98122,98655,96877,97855,862300,VIC
2021-01-08,97855,100166,97855,99366,1348700,VIC
2021-01-11,100255,101855,100255,101144,1536700,VIC
2021-01-12,103099,103099,101055,101677,981100,VIC
2021-01-13,101677,101855,98744,98744,1237900,VIC
2021-01-14,99099,99810,97766,98122,1439100,VIC
2021-01-15,99010,99722,97588,98833,1238000,VIC
2021-01-18,99544,99633,97855,98033,826900,VIC
2021-01-19,98033,98033,91189,91278,1367600,VIC
2021-01-20,91545,93322,91100,91811,1875500,VIC
2021-01-21,93322,93500,91545,93411,1564600,VIC
2021-01-22,93411,94655,93322,93322,1094200,VIC
2021-01-25,93322,94033,92522,93144,827300,VIC
2021-01-26,93144,93322,88523,90211,1028600,VIC
2021-01-27,90211,91545,88434,88878,1488900,VIC
2021-01-28,83812,85323,82657,82657,1742900,VIC
2021-01-29,82212,88434,82212,88345,1692900,VIC
2021-02-01,88345,91545,87812,87990,1340000,VIC
2021-02-02,87990,94122,87990,94122,1771200,VIC
2021-02-03,93322,95989,93322,95544,1698900,VIC
2021-02-04,95455,95544,90656,93322,1022400,VIC
2021-02-05,93322,95544,93322,95544,922900,VIC
2021-02-08,95811,95811,89767,89767,3422500,VIC
2021-02-09,92433,94655,90211,94389,1758000,VIC
2021-02-17,94478,95989,94389,95989,1253600,VIC
2021-02-18,95544,97766,94300,97766,1434400,VIC
2021-02-19,95633,97322,95100,96877,1433200,VIC
2021-02-22,97055,98388,94211,97500,1481000,VIC
2021-02-23,96166,99277,95544,97766,1393900,VIC
2021-02-24,99010,99010,94211,96166,950100,VIC
2021-02-25,97322,97677,94300,96789,1013500,VIC
2021-02-26,94389,97677,94389,96877,926800,VIC
2021-03-01,97677,97677,95722,96433,777700,VIC
2021-03-02,96433,96966,94389,96166,926300,VIC
2021-03-03,94744,96166,94655,95011,1075300,VIC
2021-03-04,95633,95900,94744,95011,1671400,VIC
2021-03-05,95011,95544,94033,94478,1294800,VIC
2021-03-08,94655,95100,93322,94211,1390100,VIC
2021-03-09,93322,94478,88878,92700,1587600,VIC
2021-03-10,92878,94211,90745,94211,576300,VIC
2021-03-11,94211,95989,93856,94122,1108700,VIC
2021-03-12,94122,94655,93322,94122,1122300,VIC
2021-03-15,94122,94389,93678,94211,2632400,VIC
2021-03-16,94211,94211,93233,93678,1360600,VIC
2021-03-17,92611,93589,92433,93056,1260400,VIC
2021-03-18,93767,94744,93500,94744,1473900,VIC
2021-03-19,93856,96344,93856,96344,1625700,VIC
2021-03-22,96344,96344,92878,95366,973900,VIC
2021-03-23,94211,95100,93411,94655,1034700,VIC
2021-03-24,93767,95989,92256,95900,1104100,VIC
2021-03-25,95366,99899,95189,98122,4322000,VIC
2021-03-26,97766,100877,97766,99899,2927800,VIC
2021-03-29,99988,100877,99810,100255,3140900,VIC
2021-03-30,100255,105410,99544,103988,5179600,VIC
2021-03-31,104432,106210,103988,104788,2823600,VIC
2021-04-01,105321,110565,103988,109320,2230900,VIC
2021-04-02,110120,110120,107987,109320,2255500,VIC
2021-04-05,111987,112165,109498,110476,2249000,VIC
2021-04-06,110476,115098,110209,112876,1979400,VIC
2021-04-07,112876,113764,111720,113498,1698500,VIC
2021-04-08,114120,114120,110209,111454,1509200,VIC
2021-04-09,110920,111454,109409,111009,1755500,VIC
2021-04-12,111009,118031,109676,117320,3481900,VIC
2021-04-13,123541,125496,120875,125052,5053200,VIC
2021-04-14,124430,126030,122741,124430,4102600,VIC
2021-04-15,124341,128874,124341,125230,3419000,VIC
2021-04-16,125230,128074,124430,127096,2988000,VIC
2021-04-19,126296,128163,125407,127985,2820300,VIC
2021-04-20,127985,129674,127096,127185,3108200,VIC
2021-04-22,126207,127007,122208,123363,3319500,VIC
2021-04-23,123363,123985,118208,122919,4410000,VIC
2021-04-26,123541,123985,116431,116875,2434500,VIC
2021-04-27,116875,118208,116875,117408,1631700,VIC
2021-04-28,117408,118386,115364,116875,1613300,VIC
2021-04-29,116875,118208,116164,116431,2181100,VIC
2021-05-04,116075,119897,112787,118742,1732600,VIC
2021-05-05,118742,120697,118742,118830,1268600,VIC
2021-05-06,118830,119097,116431,117764,1064200,VIC
2021-05-07,117320,117320,114209,117320,1769100,VIC
2021-05-10,117320,117764,114742,117764,1099300,VIC
2021-05-11,117764,118564,115986,116431,1164200,VIC
2021-05-12,115542,117320,113764,115364,1390400,VIC
2021-05-13,113764,115542,112431,112431,1723500,VIC
2021-05-14,112431,112876,109498,111365,2609800,VIC
2021-05-17,111987,115542,110209,110209,2417900,VIC
2021-05-18,110209,111987,107543,107543,2452700,VIC
2021-05-19,106654,107543,104965,106743,2178400,VIC
2021-05-20,106743,109498,106654,109232,2084900,VIC
2021-05-21,109320,109320,107098,108876,1622400,VIC
2021-05-24,108876,109854,107543,108521,1985800,VIC
2021-05-25,108787,108787,107721,108698,1514900,VIC
2021-05-26,108432,108609,107098,108165,1677500,VIC
2021-05-27,107454,107543,105765,106921,2081300,VIC
2021-05-28,106743,109320,105765,106476,1847400,VIC
2021-05-31,106476,106654,103099,104432,1846800,VIC
2021-06-01,103277,107543,103099,106654,2155400,VIC
2021-06-02,106832,108343,103988,104432,3130600,VIC
2021-06-03,104876,105588,103988,105321,2488900,VIC
2021-06-04,105321,107543,105321,107543,3689200,VIC
2021-06-07,109143,112431,108432,109320,3681800,VIC
2021-06-08,111009,111720,105765,106476,2699600,VIC
2021-06-09,106654,107543,103988,105588,1813300,VIC
2021-06-10,105321,105943,103543,103543,2929000,VIC
2021-06-11,103988,104876,103366,104876,1729000,VIC
2021-06-14,105054,107098,104965,106654,1933100,VIC
2021-06-15,106654,108432,106210,108165,1348000,VIC
2021-06-16,108165,108165,105765,105854,1180600,VIC
2021-06-17,104876,105676,103988,103988,2848500,VIC
2021-06-18,104876,105143,103988,104343,1788400,VIC
2021-06-21,104432,105676,104254,104343,1497200,VIC
2021-06-22,104876,105499,104077,104432,2161600,VIC
2021-06-23,104876,104965,103543,103899,1281200,VIC
2021-06-24,104788,105054,103810,104432,1374300,VIC
2021-06-25,104165,104876,103721,104432,1763300,VIC
2021-06-28,104432,104521,103721,103721,1711000,VIC
2021-06-29,103899,106032,103899,104876,2339900,VIC
2021-06-30,104876,107987,104876,105765,2685900,VIC
2021-07-01,106387,106565,105321,105410,2194700,VIC
2021-07-02,104965,105676,104432,104432,1789100,VIC
2021-07-05,104432,104432,102121,102210,2765200,VIC
2021-07-06,102210,103099,99544,99544,2639000,VIC
2021-07-07,99544,101321,97766,101321,2507000,VIC
2021-07-08,100433,100433,98211,98655,1480900,VIC
2021-07-09,98477,98655,95544,96522,1787900,VIC
